full_formula,task_id,formation_energy_per_atom
Cs2Rb1Sm1Cl6,mp-1112118,-2.4747889654818627
Cs2Na1Pr1Br6,mp-1112146,-1.8367294361913795
Sc6Si6Ni4,mp-11338,-0.879058353125
Ga3Ni5,mp-11398,-0.371737017500001
La1Tl1,mp-11488,-0.42351230374999993
Tb1Rh1,mp-11561,-0.8646518299999997
Nb6Ni2S12,mp-1173526,-1.3732996174375003
Ho4Pb4O14,mp-1178175,-2.5731820587500014
Pr4Cu4Se8,mp-11792,-1.241726425546875
Sb2,mp-1179605,0.0
Hf4Si2H2,mp-1181094,-0.7578783046549997
Ca4Ga4Au4,mp-11811,-0.7119159249999996
Dy4,mp-1184067,0.0
Eu1Tl1Hg2,mp-1184250,-0.37670388
Gd2Mg1Al1,mp-1184333,-0.2654757449999998
Li1Zn1Pt2,mp-1185418,-0.5934187512499993
Mg149Sc1,mp-1185631,-0.02217052596666652
Nb2Tc1Os1,mp-1186210,-0.2442590412500003
Tm8Te12,mp-1188133,-1.3613798675000006
Y6Ni1Br10,mp-1188648,-1.592607005294118
Sr6Ga4As8,mp-1189054,-0.8758822899999998
Cs2Hf4Br18,mp-1190089,-1.533543229683908
Ga4H4Cl8,mp-1190111,-1.0638680081599996
Ca4Se4O16,mp-1190360,-2.1179661789322917
Fe1P1H12C4Br4,mp-1190395,-0.43508739366285776
Nd8H8O8,mp-1190994,-2.43341627579
Gd4Re4B16,mp-1191130,-0.5679801694444441
Cd6B4O12,mp-1192091,-2.111268072803031
Zn4Te2Mo2O14,mp-1192126,-1.8458113014772737
Hg2Te4O4F20,mp-1192364,-2.12919209096
Y20Cd6Ru2,mp-1192484,-0.27708779607142936
Cs12Sb4Se12,mp-1192816,-0.9689337870574205
Na12Sb4S12,mp-1193673,-1.1459742300982145
Ni12W12C2,mp-1194082,-0.08774523298076858
La12Si4N16F4,mp-1194197,-2.031775070912223
Tm4Ga18Co6,mp-1194327,-0.47510074142857206
Cd4Ni12Te6Pb2O36,mp-1194532,-1.3424571174166677
Ca42Zn8As36,mp-1194550,-1.089236503488372
Sc8Se12O40,mp-1194798,-2.183546099718749
Tb4H4C12O24,mp-1194953,-2.0872712779427265
K8Zn4Sn8Se24,mp-1195072,-0.7274734495511358
Rb4H4S8O28,mp-1195562,-2.018459207803622
Sr8Al20Pd16,mp-1195613,-0.7365500095454542
La8Cu4Bi4S20,mp-1195675,-1.7406336480902778
Er4Co20P12,mp-1195740,-0.848098367936509
Zr8Mn16P12,mp-1196264,-0.8658027801587294
Sm20Rh16,mp-1196525,-0.7111526249999992
Ba4La8Sc8O28,mp-1197417,-3.818811708645834
Hf12Mn12Ge24,mp-1197660,-0.4655173593749993
Nd4B16Ru16,mp-1198170,-0.4553089474074075
Pr4V8I4O36,mp-1198275,-2.314314650865385
Cs8B18Se18,mp-1198415,-0.6036454371441515
Yb6Co8Sn26,mp-1198658,-0.3194043827499996
Pr20Pb16,mp-1198681,-0.586211486388889
Nd8Mo8Cl8O32,mp-1199278,-2.7326997138585716
Mg8Bi32P16O96,mp-1199340,-2.325270610488722
Cs40Tl24Si4O16,mp-1199833,-1.0344025292651895
Fe6Sb10I6O18,mp-1199909,-1.5176222806875004
Tb4B16Ru16,mp-1199943,-0.49898115379629676
In8H48Cl24O24,mp-1201210,-1.4220631379679494
Zn2In4Se8O24,mp-1201376,-1.5418320934758776
Sc12Fe12Ge24,mp-1201682,-0.5335564631249999
Ti12Co12Ge24,mp-1201705,-0.4702518162499996
Sn12Sb4F36,mp-1201723,-2.627932246977693
La18In3Co28,mp-1202244,-0.14219867295918337
Dy4B16Ru16,mp-1202990,-0.50134817712963
Ba18Al18As30,mp-1203016,-0.8762825321212121
Lu6Co8Ge26,mp-1203436,-0.3885590249999993
Fe7Sb10Br8O18,mp-1203691,-1.5464752111046514
Tm20S38,mp-1204382,-2.192376548006466
Tm6Co18P12,mp-1204407,-0.9474700301587302
Tb22In12Si8,mp-1204608,-0.6017375885714286
Ca6Al4P8,mp-1205337,-1.01040418984127
Li1Sc1Tl2Cl6,mp-1205649,-1.9853108504559998
Ho4Mg2Si4,mp-1205678,-0.7104178670000003
Hf6Co1Sb2,mp-1206239,-0.49022405555555476
Er1Cr2Si2C1,mp-1206309,-0.4590809472916675
Pb4Br2O2F2,mp-1206495,-1.7663906159880007
Rb2Fe1F4,mp-1206640,-2.8909216164928075
Cs4Ni2As4,mp-1206689,-0.40815059448275903
Ce3Si4Ni4,mp-1206722,-0.7821317345454543
Si1P1Au1,mp-1207095,-0.19980673904761895
Cs3Eu1F6,mp-1207159,-3.260968136576069
Tb4C2I2,mp-1207197,-0.7704153521874995
La1P2Pd2,mp-1207202,-1.0072719003571429
Zr8Br32,mp-1207486,-1.3701109790000003
Yb3Ni19B10,mp-1207614,-0.42588254833333306
Y4Rh4O12,mp-1207629,-2.57642028475
Yb12Nb8Al86,mp-1207755,-0.27119837990566026
V8Ni8Pb4O32,mp-1207918,-1.868513544230771
Tb4Ge4Pd8,mp-1208316,-0.9117173162499999
Tb16Cd4Ni4,mp-1208455,-0.30245176999999995
Tb2Cl6O24,mp-1208575,-1.1043493718612503
Sr4Sc2Nb2O12,mp-1208760,-3.5212469912500004
Rb2Dy2Be2F12,mp-1209211,-3.91342752305387
Pr4Te4As4,mp-1209288,-1.2252932841666666
Pr6Al24Os8,mp-1209374,-0.5528064668421055
Rb4Pb4O6,mp-1209489,-1.5455837438485223
Pr12Rh4Br12,mp-1209787,-1.382044105
Pr12Ir4Br12,mp-1209858,-1.4173088614285716
Ni21Ge2B6,mp-1209988,-0.2827698575862079
Nd12Al10Fe18,mp-1210082,-0.21695397574999972
Mg6B14Br2O26,mp-1210659,-2.884576953767361
Lu2Tl2W4O16,mp-1210736,-2.5171190466666666
Lu16In4Rh4,mp-1210928,-0.5820340893055546
Li2Nd2W4O16,mp-1211137,-2.650273354791667
K2Rb1Yb1V2O8,mp-1211727,-2.5254610840246303
K8Co4O12,mp-1212013,-1.5633658437083333
Hf18Mo8Se2,mp-1212479,-0.2474897377566947
Gd2Ti2Cl2O6,mp-1212518,-3.523936694362778
Na4V16Bi52O120,mp-1212549,-1.9455288627500007
Gd4Tl4Mo8O32,mp-1212617,-2.4367716572916662
Gd4Al4Rh4,mp-1212705,-0.8952846658333348
Dy7Co6Sn23,mp-1213064,-0.41081086708333303
Er6Ga4Ge6,mp-1213152,-0.7082422931250001
Er7Co6Sn23,mp-1213283,-0.3959658188888887
Cs4Gd8Cl28,mp-1213349,-2.6838389579026893
Dy20Co4Bi8,mp-1213372,-0.5533699784374999
Cs2Bi2Mo4O16,mp-1213697,-2.099029953433908
Ca1Zn2Si2,mp-12137,-0.2860325069999998
Cs8Pr4Cl20,mp-1213713,-2.553707512339224
Cs8Tm4Cl20,mp-1213743,-2.567992755151724
Ca2Ag2As2O8,mp-1213950,-2.06936315952381
Ca12Sb4I12,mp-1214080,-1.4415034521428571
Ba2Pr2Cu2Te6,mp-1214381,-1.2479515141666664
Ba8Sc3Pt4O18,mp-1214448,-2.681752514924242
Ba12Sb4I12,mp-1214632,-1.5896487267857142
Ba4Ca2Mn2V4F28,mp-1214724,-3.6551128366310004
Zr5Te4P2,mp-1215367,-1.1134442922077932
Zr2V3Fe1,mp-1215479,-0.13422131666666695
Tl1Pb1,mp-1216530,-0.006320360000000136
Tl8Mo24Br56,mp-1217483,-0.7247106410227279
Tb18Al10S42,mp-1217749,-2.125415424866072
Tb1Al6Fe6,mp-1217840,-0.37723591999999956
Sr1Ag3Pd2,mp-1218349,-0.34470679499999984
Sr4Zn1Ir3O12,mp-1218538,-2.108420927
Sm18Al10Se42,mp-1218878,-1.5183921656562493
Sr2Si12Pd12,mp-1218917,-0.6300286073076933
Sm1Tm1S2,mp-1218978,-2.314473157656251
Rb8Nd1As4S16,mp-1219658,-1.1538955760434013
Pr2Cd1Sb4,mp-1219919,-0.703243502142857
Nd6Mg1Ge2S14,mp-1220243,-1.9933303509510873
Nb1Mo1,mp-1220327,-0.050600629999999924
Nd14Ag51,mp-1220721,-0.24940156684615386
Nb1Ga3Ni12,mp-1220743,-0.30615444625000077
Mn3Co1As2,mp-1221723,-0.19553174166666665
Mg1Ni1O2,mp-1221953,-2.007668041875001
Mg6Al4Cu8,mp-1222208,-0.21578040833333312
La1Al2Ag3,mp-1223006,-0.3400538945833335
La2Mg3Ag9,mp-1223267,-0.287158184642857
La12S6O4F16,mp-1223425,-3.956303136010921
K4Ba1Nb5O15,mp-1224039,-2.95538595933
Gd2Si2Pd2,mp-1224641,-0.9037148183333331
Eu2Ga2Au2,mp-1225205,-0.6775471683333324
Cs2V2Te2O12,mp-1225864,-1.992775882078544
Cs1Li1Zn1S2,mp-1225887,-1.3955314138663795
Co1Ni1Te4,mp-1226048,-0.21813567166666678
Cr8Cu3Ni1S16,mp-1226091,-1.0089532973214292
Cs2Ti1W3O12,mp-1226157,-2.516299164671136
Cr2Ag2Sn2Se8,mp-1226303,-0.3899713815773812
Cr1Co4Sb1O8,mp-1226307,-1.7162402971428565
Ce3Ge1S2,mp-1226804,-1.8324424988541665
Ca1La3Mn4O12,mp-1227182,-2.916044870316999
Ce3Mg2In1Au3,mp-1227195,-0.5880378992592585
Ba6Y2Ir2Ru2O18,mp-1228020,-2.5944433142500003
Ca1Ce1Fe8Sb24,mp-1228062,-0.1877609098529413
Ba3Lu2Mo1O9,mp-1228133,-3.2991238465833335
Cs10Re12S16Cl14,mp-1228296,-1.5257503940905568
Ba2Tl1Sb1O6,mp-1228332,-2.3006747422500005
Ba8Eu1B6N12,mp-1228663,-1.1892235129096291
Ba2V2Cu1F12,mp-1228885,-3.3362946155458832
Rb2Gd4Cu2S8,mp-12322,-1.9846365164493536
K8Mn4N8,mp-1246385,-0.3684348546519999
Sm2Mo2C3,mp-13264,-0.2406235230357134
Ba2Eu1Nb1O6,mp-13323,-3.235916165250001
Ca2Ni2Ge4,mp-13512,-0.5394278512499993
Cs4Cd4P12O36,mp-13738,-2.5683430656346764
K8Ta8Ge8O40,mp-14377,-2.774140957875
Ba1S1,mp-1500,-2.41173967703125
Ho1Ni5,mp-1553,-0.33488184916666697
K2Na4Si24B6O60,mp-15541,-3.1420877391562496
K8Ca8S12O48,mp-15600,-2.6571241055625
Nd1Sb1,mp-1586,-1.1883979937499998
Li3Si18Ni18,mp-15950,-0.48109330410256435
Si2W1,mp-1620,-0.34327417666666565
Ca2Zn2Si2,mp-16266,-0.44982145500000037
Rb2Y2Te4,mp-16764,-1.3847038038362074
Ho4Ni2B8O20,mp-16779,-3.0729044870098043
La2Tm2Ge8Ir4,mp-16965,-0.8260086196874994
Y6Ge10,mp-17118,-0.7185715675000006
Cs4Er12Se20,mp-17410,-1.8357462282417387
Na4Cr4F16,mp-17523,-3.072201016126666
Rb12Sb4Se16,mp-17638,-0.8510939953636854
Na4Mn4As4O16,mp-17876,-2.0465428864942865
Na4Gd4Si4O16,mp-18515,-3.306418443142857
K4Er4S8O32,mp-18555,-2.6879459990520833
Ca2Zn22,mp-18567,-0.16150444166666636
Mn4Cd2O8,mp-18720,-1.877771953131429
Li4Mn4P4O16,mp-18997,-2.65316801972898
La4Mn2Co2O12,mp-19208,-2.873018431346
Er4Mn4O14,mp-19256,-2.92947867347
Fe4B4O10,mp-19333,-2.389917061898149
Ba4Mg8,mp-1935,-0.08201507083333315
Zn2Cr4O8,mp-19410,-2.272435052857143
Tm2Co2C2,mp-19754,-0.3499664395833335
Ga1Fe3,mp-19870,-0.12942302500000036
Li2Ge1Pb1S4,mp-19896,-1.1470845851562506
Gd2Fe4,mp-20089,-0.0793991216666683
Ba2Pb1O4,mp-20098,-2.3870772049999998
Mg4P6Rh7,mp-20241,-0.7663327895798321
Ce2Sb1O2,mp-20356,-2.9500135915000003
Eu2Pb2,mp-20394,-0.5061234749999999
Zr3In1,mp-20695,-0.24768876083333424
Eu2Ge2,mp-20712,-0.6996171550000003
Gd1Si2Ni2,mp-20956,-0.8393476540000009
Tb1Fe4P12,mp-21041,-0.5933971650420171
Ca18Zn8Sb18,mp-21594,-0.8102247181818185
Ca12Ge12Au12,mp-21710,-0.7266756522222223
In16Ag36,mp-21975,-0.042107470833333153
Dy3In3Au3,mp-22177,-0.7388502255555558
Be8Fe4,mp-2225,-0.2844818158333335
Sr4Mn2Ge4O14,mp-22458,-2.6461623610175002
V6Ga2,mp-22568,-0.1759668000000012
Nb4Si4Pd4,mp-22722,-0.6845659649999997
Cs2Pt1I6,mp-23060,-0.8230444469348659
Sr8B4N8Cl4,mp-23131,-1.7150642820311113
P4Os2,mp-2319,-0.5254301564285709
Sm8Bi6,mp-23283,-0.7999639271428569
Mo4Br12,mp-23312,-0.5777209818750002
S8I8O24F8,mp-23598,-1.6270133210837507
Hf2Mo4,mp-2363,-0.1611765416666676
Sn1H8N2Cl6,mp-23763,-1.0525006528399998
Sr2H2Cl2O2,mp-24066,-2.5018934876575
Cd4As8H4F52,mp-24302,-2.4004224325935297
Li2Mn4P6O20,mp-26977,-2.644991140053035
Li4Co4P16O48,mp-26997,-2.488607747142857
Rh2Cl6,mp-27770,-1.0652969099449998
Hg6Se4Cl4,mp-27851,-0.6000442569582144
S4Br4,mp-28099,-0.3778401407812497
K4Fe4Cl16,mp-28435,-1.6219075176733335
Rb4S4F20,mp-28555,-2.4302115507653324
Yb1Se1,mp-286,-2.094524239296875
Na16Ga8S20,mp-28773,-1.3091042343920463
La2Si4Ru2,mp-28795,-0.8438154693750004
Y1H1Se1,mp-28797,-1.4876551090712493
Ho3Al9Cl36,mp-29796,-2.154116879215833
Hg14P4O20,mp-29958,-1.4185642353571435
Sn5B2Rh6,mp-30060,-0.4614163998717953
Ho8Ge18Ir26,mp-30171,-0.6526032692307688
Li8H2N2,mp-30228,-0.46845010933333303
Ce6Ga24Os6,mp-30267,-0.46351748805555576
Li2Sn1Au1,mp-30405,-0.5274514962499999
Ba32Ga28,mp-30429,-0.36870526833333345
Ir6W2,mp-30745,-0.3435279237499991
Ti4Pd6,mp-30840,-0.6040469096666683
Zr4Pd12,mp-30842,-0.8198665281250008
Tb1Tl1,mp-30878,-0.3524593600000001
La10Al8Br8,mp-31252,-1.1125681155769227
La2C12N18,mp-31321,-0.2239002407137498
La6Ru2O14,mp-3222,-3.1771762535227293
Na1Cr1Se2,mp-3332,-0.7984730854218745
Ag1P1F6,mp-34418,-2.55460548449369
Tb1Si2Cu2,mp-3456,-0.600666854
Ca2Al18Ni2,mp-3479,-0.23731098045454502
Er4Sn4O14,mp-3688,-3.0525273542045466
Tb3Cu4Ge4,mp-3852,-0.635547203636363
Na8Al6Si6H2O26,mp-39140,-2.981293491057084
Mn2Rh2,mp-417,-0.1857102699999995
Tb2Sc2Ge2,mp-4395,-0.732128009999999
Li8Sn1O6,mp-4527,-2.1569094305
Y4Al23Ni6,mp-4847,-0.5149418512121204
K4B4F16,mp-4929,-3.323494097404444
Sm1B1Rh3,mp-4982,-0.7453359978333338
Pr16Ga6Co2,mp-504742,-0.31157051041666683
Zr10Al2Sn6,mp-510321,-0.6000715127777786
Li80Ge16N48,mp-531553,-0.6149981125988886
La4Os6O19,mp-541612,-2.3534070019396567
Mo8N4Cl28,mp-542135,-1.21811344252
Gd2Co4,mp-542633,-0.17131150166666606
Ce4Ni4Sn4H8,mp-542856,-0.5870911224479997
Ag2N2O6,mp-552185,-0.7747810460593335
Y1Bi2Br1O4,mp-553243,-2.3517011906249996
Ba10Si2Br12O8,mp-553884,-2.7533732150000008
Rb8In12F44,mp-554576,-2.933628377267479
Er40W8O84,mp-554807,-3.6806984188257568
Bi4Rh4O14,mp-555225,-1.4805745678409097
La20Ti8Ag4S20O28,mp-555253,-3.118711601203126
Ta4Sn2O12,mp-556489,-3.0089301080555555
Mn12B28Cl4O52,mp-556656,-2.6852153545440274
Na4Sr4Fe4F24,mp-556802,-3.3626722618488887
Ba4Na4Cr8F36,mp-556890,-3.351967737131538
Si2H34S6N10,mp-557080,-0.6726154613702879
Ho4Te10O26,mp-5572,-2.219232637437499
Lu4Te10O26,mp-557829,-2.2254511961875005
Sm4I12O36,mp-558007,-1.4934687839423075
Ta4Tl8Ag4S16,mp-558241,-0.9557837966145835
K6Ce3N18O54,mp-558886,-1.4868487581893828
Na3Gd3H6S6O27,mp-559407,-2.391789320129889
Cs4Na4B20O34,mp-559557,-2.803749592317112
Na8Li24Si8O32,mp-559904,-2.644130648
Mo32O92,mp-560190,-2.0441096486693544
Na4Al4As8O28,mp-560921,-2.2168547350681824
Rb16Mg8P16W8O80,mp-561031,-2.690807690545336
Na12Ga4P8O32,mp-561058,-2.602246353234694
K12Nb24V4O76,mp-561406,-2.9124300502672416
Sr3Li4Ge2N6,mp-567371,-0.7317437056186662
Rb2Li1Dy1Br6,mp-567628,-1.7936293570689656
Sr3In11,mp-567822,-0.2922466833333332
Ti2Ge4,mp-567889,-0.4103286305555554
Zr6Al6Pt6,mp-567927,-1.0471646450000014
Rb24Zn12Cl48,mp-568350,-1.9922538223185224
Mg4B48C2,mp-568556,-0.13205750828703766
K12Cu12P12Se36,mp-568611,-0.4901650033484625
Sm1In1Ag2,mp-568719,-0.37339824479166683
Y1Ni2P2,mp-568940,-1.0100637848571423
Nd6Cu2Ge2Se14,mp-568954,-1.3132163723046872
Mg8Cu8As8,mp-569015,-0.3613125633333336
Sm3Tl3Pd3,mp-569047,-0.6572729741666671
Ca18B4C8Cl16,mp-569892,-1.5715955341049277
Cs4B24Br24,mp-569897,-0.7086225322082231
Dy2Zn4,mp-570093,-0.38387873999999983
In2Sb4Se8Br2,mp-570321,-0.41661677158854227
Ti2Al2Pt2,mp-570713,-0.9182099805555559
Tm1Ge2Ru2,mp-570907,-0.6296970799999997
Tm1Si2Pd2,mp-571485,-0.9194714519999998
Yb4Ni4Ge8,mp-573267,-0.6261825012499997
Nb4Se34Cl24,mp-573340,-0.7439405446843146
Cs12Nd4Mo12O48,mp-573369,-2.489107591243194
Ge16Pd42,mp-582201,-0.4823574846551733
Gd8Mo4O24,mp-582797,-3.1961703141666677
Pr16Mg4Ru4,mp-605873,-0.16614641541666705
Ge8Te8Rh8,mp-607818,-0.4972922266666669
K12Nb8Cu4Se48,mp-6168,-0.7074128006736112
La10C4Cl18,mp-619791,-2.29353109402125
Ba6Pb10,mp-630923,-0.5102148162500004
Sr4Tb2Ir2O12,mp-6362,-2.7912313977500007
K2V2H2Se4O14,mp-644015,-1.7592314950047914
Ca1Mg1C2O6,mp-6459,-2.5907651885
Sr3B3P3O15,mp-6486,-3.1432209265699407
Cs12Re12Se30,mp-651741,-0.7037746759684309
Cs2Ho4Cu6Se10,mp-672258,-1.1161970726523316
Li26Si8,mp-672287,-0.2502943779411762
Cs8Zr6S28,mp-680246,-1.5722125648429806
Re4Se16Cl24,mp-680308,-0.7086121844486367
P4W2O16,mp-687234,-2.4263782035714287
Y3Mg3Zn3,mp-6908,-0.2873666416666667
Si3Pd6,mp-697068,-0.690131702777778
K2Mg2In2Mo6O24,mp-698655,-2.2774642414629636
Li8Mn12Zn4O32,mp-704943,-2.0265776953842862
Ca1Cd2As2,mp-7067,-0.5989675830000003
K24H24Pd8,mp-707337,-0.28704495587285705
Ce2Co2Si4,mp-7095,-0.7881059800000001
Rb4Ti2Cu4S8,mp-7129,-1.3428582226229255
Ti3,mp-72,0.0
Mn2P4H16O20,mp-721692,-1.9303220065097955
K1Al1P4H4O14,mp-722684,-2.488333689314644
Ba4Mg6H20,mp-733604,-0.4507692230799999
Cs8Mg4H32C8O40,mp-733936,-1.8252653953858171
Ba2Cu4O4,mp-7374,-1.6259677695
Te2H36Br12O16,mp-740696,-1.1316921442472727
Ca1Zn2Sb2,mp-7429,-0.44600962300000013
Tb4Fe4Ge8O28,mp-744184,-2.54283678625
Na8Si2O8,mp-7500,-2.3980712103333333
Li2V1Cr1P2H2O10,mp-753660,-2.495303014390318
Rb2O1,mp-753746,-1.1204380464798849
Tb4Pt4O14,mp-754768,-2.470267706022729
Cs2Gd2O4,mp-755651,-2.929511462176725
K4Na2H18Pd1I2O20,mp-757218,-1.4388618423651063
V12Ga6O30,mp-757877,-2.4437813146354173
Li4P16W4O48,mp-757973,-2.5571240858928572
Li2P6W4O24,mp-758098,-2.5435289003571433
Cs4Li4F8,mp-7594,-3.022823274021724
La26B8O51,mp-759763,-3.7356953698186275
V1P6W3O24,mp-760032,-2.5605066959663865
Li6V3Cr3P6O24F6,mp-760236,-2.81034193124994
Ca4Ga4Si2H4O16,mp-760729,-2.691073811482667
Li2Ta6O16,mp-7638,-3.27708989375
Na4Cu2P2,mp-7639,-0.36016073153571426
Ho4Se6O18,mp-769014,-2.3692871471093753
Nb3Cr1P6O24,mp-774426,-2.849049546554622
Na4Mn2P2C2O14,mp-780530,-2.330657403091905
Ca1Ag2Ge2,mp-7878,-0.30432177366666624
K4Zn2O4,mp-8187,-1.5964212397000004
Mg1Pt3O6,mp-8208,-1.3964589392500002
Zr1Cu2P2,mp-8219,-0.6603168748571434
Ti1Co1,mp-823,-0.38960976833333394
Sm2Rh4,mp-840,-0.7016128474999993
Na2Pr2O4,mp-8470,-2.971194808
Ba1Sb1Pt1,mp-8606,-0.9436951100000002
Cd2Ag1Rh1,mp-861878,-0.08365877416666656
Ca2Sb1Au1,mp-861950,-0.9172525525000004
Sc2Ga1Tc1,mp-862324,-0.43571181499999945
Pm1F3,mp-862901,-4.2381267540175
Pm1Mg1Cd2,mp-862939,-0.333283716875
Er2Cd1In1,mp-862981,-0.3909213720833331
Pm2Cu1Os1,mp-863668,-0.11153586749999977
Pm2Sn1Pd1,mp-864628,-0.7007218874999994
Nd8Re4C8,mp-864686,-0.2673221595000001
Ho1Ag1Hg2,mp-864775,-0.32984963791666644
Na1La1Hg2,mp-865099,-0.40487786800000003
Dy2Ga6,mp-865103,-0.5331496237499995
Tm1Zn1Rh2,mp-865299,-0.7197034312500001
Lu2I6,mp-865521,-1.3105288287499994
Ti1Zn1Au2,mp-865730,-0.3478054379166666
Gd1Cd1Hg2,mp-865745,-0.3886457987499998
Tm1Cd1Ag2,mp-865873,-0.28302205708333306
Yb2Ni12As7,mp-865923,-0.5219722892857142
Yb1Sn1Rh2,mp-865992,-0.76632682375
Ti1Fe2Si1,mp-866141,-0.687054102916667
V2Rh6,mp-866161,-0.3917038837499991
Ti1In1Rh2,mp-866170,-0.6505547250000001
Lu1Cd1Pd2,mp-866207,-0.7729830562500002
K4Si4Bi4S16,mp-866651,-1.171926359178572
Tb2Ni12As7,mp-867324,-0.542566386904762
Ca2Ag1Sn1,mp-867751,-0.5370468529166668
Cd1Sb2O6,mp-8922,-1.8694338619444446
Cr1,mp-90,0.0
Ni2Pt2,mp-945,-0.09713495750000067
Nd6Ir2O14,mp-9559,-3.0181327871590926
Na6Ag2S4,mp-9634,-1.0820105547152779
Sr4Be4F16,mp-9726,-3.942448852043333
Nd1Er1In2,mp-975442,-0.4604442672916669
Li4Dy4O8,mp-976726,-3.3089845606249995
Gd1Mg1Ni4,mp-977381,-0.37427425499999956
Ca2Cd1In1,mp-977453,-0.4278377145833332
Sm2Tl1Hg1,mp-978807,-0.4309372212500002
Sr4Dy8S16,mp-980666,-2.5102952791071433
Y4Si10Rh6,mp-9882,-0.9791607654999993
Ca6Sn2N1F1,mp-989590,-1.357579246857
Hf2S6,mp-9922,-1.6979013592968748
Rb1Pd1Br3,mp-998174,-0.9080674020689656
Ta1In1Se2,mp-999136,-0.6441680376302079
Nd2Rh2,mp-999335,-0.6878589462499995
Zn2Mo4O8,mvc-5694,-1.9441066778571436
Ba1Te1,mp-1000,-1.7901681999999997
Ti2Ag2,mp-1017985,-0.06695734916666662
Li3La1As2,mp-1018766,-1.0286921645833331
K4B4S8O32,mp-1019804,-2.272838885649305
Er2Fe2Si2C1,mp-1025354,-0.7019729812500007
Ce2I6,mp-1025426,-1.3760572299999998
Sm2Al4Ni2,mp-1025458,-0.6037092043749999
Mg1Zr1F6,mp-1025460,-4.0113823446425
V2Zn4N6,mp-1029262,-0.5854568911900001
Hf2Se1N2,mp-1029330,-1.8182254826707491
Zn8Sb4N12,mp-1029334,-0.034918688689999776
Mg8Cr4N12,mp-1029520,-0.8749618836899996
Be1Ni1,mp-1033,-0.46773576000000094
Pt2Pb2,mp-1066274,-0.24699795500000032
La2P2Rh2,mp-1070925,-1.2786432682142852
Ti3O3,mp-1071163,-2.924100167708334
Er2O2F2,mp-1072193,-4.309583023313334
Eu1Si2Pt2,mp-1076931,-0.9227638759999991
Ti2Ge2Sb2,mp-1076973,-0.42574494388888934
Dy2Al2Ge2,mp-1076977,-0.6508300883333332
Tm3In3Pd3,mp-1078235,-0.8138217133333343
Eu4Au4,mp-1078589,-0.8040573037500005
Dy4Pt4,mp-1078613,-1.28095436
Y2Ag2Sb4,mp-1078739,-0.622686241666667
Ca2Ga4P4,mp-1078849,-0.6711014308571436
Pr2Ge4Ir4,mp-1079141,-0.7639613909999994
B6Os4,mp-1079348,-0.25958063600000114
Y2Au6,mp-1079467,-0.7139102375000004
Gd2Si4Ni2,mp-1079677,-0.8284943037499994
Pr3Al3Ni3,mp-1079699,-0.48453348388888884
Ce2P2Ru4C2,mp-1080729,-0.6488667161785727
Pr2B4C4,mp-10853,-0.39479963116666567
Tm3In3Au3,mp-1092318,-0.7246766677777781
Nb8Co2S16,mp-1094100,-1.4108941001923085
Ce2Ga4Pd4,mp-1095071,-0.7634742199999998
Gd2B4Ru4,mp-1095164,-0.5366408416666658
Yb3Cu4Ge4,mp-1095653,-0.5037829309090909
Ni2Bi4O12,mp-1101457,-1.2316490786111107
Lu8Au4,mp-1101816,-0.6723288208333335
Eu4Sb4Pd4,mp-1101822,-0.9614587225000003
Gd4As4S4,mp-1101897,-1.7987319438541671
Ba4Si4Pt4,mp-1101912,-0.9475769408333328
Ca4Al4Pt4,mp-1102631,-0.9715301174999998
Eu4Mg4Si4,mp-1102652,-0.4450819991666665
Tm4As4Se4,mp-1103398,-1.4036663411979162
Y2Ni8P4,mp-1104054,-0.8306543263265301
Y2Ni8As4,mp-1104069,-0.634167128571428
Tb6Pd8,mp-1104088,-0.9309300250000001
La10Ru4,mp-1104417,-0.2808645810714288
Yb10Pt4,mp-1104662,-0.8575630457142859
Ba9In4,mp-1105101,-0.2795177448717948
Tl2Sb2P4Se12,mp-1105142,-0.20544287658482147
Lu10Sn6,mp-1106258,-0.6686553931250003
Cs2Na1Pr1I6,mp-1112144,-1.4605384541913788
Cs2In2Cl6,mp-1112961,-1.8064863518640462
Ce3Al3Ni3,mp-11351,-0.5672913466666666
Na8Al6Si6C2N2O26,mp-1173717,-2.8623793253152003
K6Mn2P2C2O14,mp-1178149,-2.396447899007913
Pr2Ni2,mp-11799,-0.28904379750000064
Ba2Tl1Hg1,mp-1183313,-0.4704244449999997
Ca1Dy1Zn2,mp-1183478,-0.2994222012500001
Er6Tm2,mp-1184192,-0.006420505000000354
Eu1Mg1Cd2,mp-1184290,-0.2629929999999998
Lu1Al1Cu2,mp-1185509,-0.3750494050000004
Mg149In1,mp-1185594,-0.025976258955555522
Yb1Sm1Cd2,mp-1187522,-0.38414979562499996
Tm2Ga1Ru1,mp-1187575,-0.5025209449999997
Tm2Lu6,mp-1187686,-0.006104542499999255
Dy8Re4C8,mp-1188135,-0.4225634479999997
Zr10Sb6S2,mp-1189323,-1.01293439045139
Ba4Zn2Ge4O14,mp-1190949,-2.5973660292708343
La5In11Ni6,mp-1192186,-0.435681654280303
Hf6Al16Pd7,mp-1193241,-0.7086386520689651
Na3H5Se4O16,mp-1193700,-1.4149054900348215
Cu4Pb2Se4Cl4O12,mp-1193833,-1.212429577785192
Cs4Tm4Si4S16,mp-1194326,-1.806515607850986
Ta4Tl4V8O32,mp-1194680,-2.54958464125
